porous,"If something is full of tiny holes or openings, you can describe it as porous. A sponge is porous, and if the border between countries is open for anyone to cross easily, it too can be called porous.",
voracious,"Voracious is an adjective used to describe a wolflike appetite. It might be a craving for food or for something else, such as power, but the word usually denotes an unflattering greediness.",
spurious,"Something false or inauthentic is spurious. Don't trust spurious ideas and stories. Spurious statements often are lies, just as a spurious coin is a counterfeit coin — a fake.",
specious,"Use specious to describe an argument that seems to be good, correct, or logical, but is not so. We live on the earth, therefore the earth must be the center of the universe has been proven to be a specious theory of the solar system.",
veracious,"Someone who is veracious speaks the truth — like your brutally honest friend who always lets you know what she thinks about your outfits, your hairstyle, your lasagna recipe, and your taste in movies.",
carrion,The noun carrion refers to the dead and rotting flesh of an animal. Ever seen a dead opossum or cat in the road? You can call that road kill carrion.,
explicitness,clarity as a consequence of being explicit,
skepticism,"Skepticism is doubt about something — you're just not convinced or can't totally believe it. If your brother is only four feet tall, you should view his claims that he can slam dunk a basketball with a lot of skepticism.",
devotion,"If you feel loyal and loving toward someone or something, that's devotion.  If your devotion to your pet hamster truly knows no limits, you might splurge on a solid-gold hamster wheel.",
nepotism,"Nepotism is the practice of favoritism based on kinship, like when the coach chooses his own kid to be the quarterback even if his kid stinks at football.",
antipathy,"An antipathy is a deep-seated dislike of something or someone. Usually it's a condition that is long-term, innate, and pretty unlikely to change — like your antipathy for the Red Sox.",
insinuations,"An insinuation is a sly way of saying something, usually something insulting. It can also be a way of worming your way into a group or situation.",
destitution,"Destitution is an unfortunate state in which a person lacks something important — like money, food, companionship, or even hope.",
lamentations,"Lamentations definition, the act of lamenting or expressing grief. See more.",
accolades,"A knight being honored with the tap of a sword-blade was the earliest form of accolade. Today, an accolade is more than a way to bestow knighthood, it is a form of praise or an award.",
incongruity,Incongruity means out of place — something that doesn't fit in its location or situation. The art show patrons couldn't help but chuckle at the incongruity of a toilet sitting in the middle of an exhibition of Renaissance paintings.,
insinuation,"An insinuation is a sly way of saying something, usually something insulting. It can also be a way of worming your way into a group or situation.",
temerity,"Use the noun temerity to mean the quality of being unafraid of danger or punishment. If you have the temerity to jump off the bridge even after hearing about the risk of instant death, you truly are a nutcase.",
reiteration,the act of repeating over and again (or an instance thereof),
intonation,"Even if your friend claims she's not upset by the death of her pet iguana, her intonation may tell a different story. Intonation means the way someone's voice rises and falls as they're speaking.",
accelerate,Accelerate means to speed up. A car accelerates when you step on the gas. You can accelerate the process of getting a visa if you happen to know someone who works in the consulate.,
expound,"If given recipe directions that include ""some sugar,"" ""some onions,"" and ""some flour"" as ingredients, you might ask the cook to expound by adding measurements of how much of each to use. When you expound, you explain or provide details.",
maximize,"When you maximize something, you make it as big as you possibly can, the way you would maximize your chances of winning the lottery if you spent all of your money on lottery tickets.",
employ,To employ means to use something or hire someone to work. You can employ a saw to cut a board or employ a tutor to teach you math. You can even employ your talents in study and activities.,
repress,"Whether you're repressing a feeling, an idea or even a revolution you're almost always going to be taking advantage of the press in repress. To repress something is to ""press it down"" where it can't be seen, heard or even recognized.",
vacillate,"Vacillate means to waver back and forth, unable to decide. You might vacillate between ordering waffles and pancakes at your favorite diner — it’s hard to pick just one when both are so tasty!",
elucidate,"If you elucidate something, you explain it very clearly. If you don't understand fractions, a visit to the pie shop may elucidate the subject for you.",
wheedle,"To wheedle is to sweet talk, or flatter someone in the hopes of getting something in return. You might try to wheedle a meter maid into not giving you a parking ticket. Good luck with that.",
deprecate,"To deprecate is to show disapproval or to make someone feel unimportant by speaking to them disrespectfully, like seniors who deprecate younger students just for fun.",
indoctrinate,"If you indoctrinate someone, you teach that person a one-sided view of something and ignore or dismiss opinions that don’t agree with your view. Cults, political entities, and even fans of particular sports teams are often said to indoctrinate their followers.",
extenuated,To extenuate is to make less of something or try to minimize its importance. The fact that you walked your little sister to school because she missed the bus might extenuate your teacher's response when you show up late.,
calculated,"If you do something in a calculated way, you've given it quite a bit of thought beforehand, and you're very deliberate in the way you do it.",
retaliated,"To retaliate means to get back at someone, usually through a counterattack. “Ned got hit with a cream pie, then he retaliated by throwing a bucket of Jell-O at his attackers.”",
lacerated,irregularly slashed and jagged as if torn,
curtailed,"To curtail something is to slow it down, put restrictions on it, or stop it entirely. If I give up cake, I am curtailing my cake-eating.",
abated,Something that abates becomes fewer or less intense. Your enthusiasm for skiing might abate after falling off a ski lift and getting a mouthful of snow.,
negated,"If something neutralizes the effect of something else, then you can say the effect is negated. Hanging a disco ball from your living room ceiling negates the sleek modern effect created by the contemporary furniture.",
reiterated,"To reiterate something is to say or do something again, or many times. Let me reiterate: if you repeat yourself, you're reiterating the thing you originally said.",
mandated,"A mandate is an official command or a go-ahead. When a politician wins an election by a wide margin, that's a mandate to implement her ideas.",
nominated,appointed by nomination,
beguiling,"Beguiling is an adjective that means ""highly attractive and tempting,"" like the beguiling model/actress on the cover of a celebrity magazine.",
tenuous,"If something is tenuous it's thin, either literally or metaphorically. If you try to learn a complicated mathematical concept by cramming for 45 minutes, you will have a tenuous grasp of that concept, at best.",
assured,"If you're assured, you act with self-confidence and certainty. An assured candidate is more likely to get a job than a hesitant, doubtful one.",
tentative,"Choose the adjective tentative to describe something you are unsure or hesitant about. On Monday, you can make tentative plans for the weekend, but it's too early to commit to one party or another.",
promotional,of or relating to serving as publicity,
verbiage,"Verbiage is what it sounds like — a lot of words: verbs, nouns, adjectives and all the other parts of speech. Usually, verbiage means a few too many words — like the excessive verbiage in a legal document.",
herbage,succulent herbaceous vegetation of pasture land,
maliciousness,feeling a need to see others suffer,
portent,"While you might love crows, your father will shudder when he sees them if he superstitiously believes they're a portent — a sign or warning — of death.",
intrigue,"An intrigue is a secret plot. If you ever become the monarch of a small island kingdom, keep watch for signs of any intrigue against you.",
compunction,"When you feel compunction you feel very, very sorry, usually for something you did to hurt someone or mess something up. When you feel no compunction, you're not at all sorry.",
repudiation,"Repudiation means the act of claiming that something is invalid. If there were a repudiation of all the math test scores because of widespread cheating, you'd probably have to take the test again.",
vindication,"Vindication is a sweet thing — when you get vindication, you've been proven right or justified in doing something. Everyone accused of a crime craves vindication.",
evanescence,"After you lose a loved one, often you're gripped with a fear of evanescence, or the rapid fading from sight or memory of that person.",
veracity,"Veracity sounds like some kind of disease you don't want to catch, but in fact, it means truthfulness. If you question the veracity of a statement or story, you wonder whether it is truthful or accurate.",
jocularity,A state of cheer or good humor is jocularity. It takes a certain amount of jocularity to tell a really good joke.,
servitude,"If you're free-spirited you won't enjoy servitude, mainly because servitude means you have to answer to a master, like a servant does.",
logic,"Some people think of logic as cold in its insistence on reasoning based only on what can be proven. But without logic's systematic thinking, most mathematical and scientific advances would never have been made.",
austerity,"If you've ever had a teacher who was particularly stern and strict, you might have (quietly) remarked on his austerity. When you're talking about the character of a person, austerity means ""sternness and severity.""",
inclemency,excessive sternness,
imbroglio,"An imbroglio is a complicated or confusing personal situation. To rephrase the J. Geils band song, ""Love Stinks,"" if you love her and she loves him and he loves somebody else, you've got quite an imbroglio.",
pedant,"A pedant is an annoying person who is focused on minor details and book knowledge rather than ordinary common sense. In war, it can be dangerous to have a pedant as commander––he'll insist on textbook maneuvers instead of adapting to circumstances on the ground.",
despot,"A despot, is a cruel, all-controlling ruler. For example, a despot does not allow people to speak out against the leadership, nor really want them to have much freedom at all.",
agnostic,"If someone believes they cannot know whether or not God exists, label them an agnostic. A bad joke: Did you hear about the dyslexic agnostic insomniac? He stayed up all night wondering if there was a dog.",
archetype,"An archetype is a perfect example of something. If you have blond hair, a perfect size six body and are on the cheerleading squad, you're the archetype of a high school cheerleader.",
treatise,"Our principal published her fifty-page ""Treatise on Gum Chewing"" days before she was carted away by men in white coats. Treatises are formal papers that treat a specific subject. Gum chewing shouldn't merit one.",
integration,"Integration occurs when separate people or things are brought together, like the integration of students from all of the district's elementary schools at the new middle school, or the integration of snowboarding on all ski slopes.",
teem,"If your neighborhood seems to teem with cats, that means there are a lot of cats running around. Teem refers to a large number.",
flout,"To flout is to scorn or show contempt for. ""I flout the law and the concept of civilian safety by making a concerted effort to jaywalk every time I cross a street.""",
tenure,"Take the noun tenure for the period of time a person holds a position or office. Your tenure as a student ends when you graduate high school — unless, of course, you go on to college.",
hidden,Hidden things can't be seen — they're concealed in some way. A hidden video camera inside a teddy bear might secretly be keeping an eye on a new babysitter.,
clairvoyant,"If you can predict the future, you may want to keep your clairvoyant powers to yourself. Otherwise everyone will be knocking down your door asking for the next winning lotto numbers.",
cognizant,"If you are cognizant of what's going on at the table behind you in the lunchroom, that means you know they're plotting to throw peas at your head. If you are cognizant of something, you are aware of or informed about it.",
deft,"Deft means ""showing cleverness and skill in handling things."" What you want to see in football or basketball is some deft handling of the ball.",
quotidian,"Quotidian is a fancy way of saying ""daily"" or ""ordinary."" Quotidian events are the everyday details of life.",
predatory,"Predatory animals are those who kill and then eat — in other words, ""prey on"" — other animals. Hawks, lions, alligators, and human beings are all predatory animals.",
indistinguishable,exactly alike, incapable of being perceived as different
ornery,To be ornery is to be grumpy and hard to please. Oscar the Grouch? Definitely ornery.,
vincible,"Vincible describes something that is easily overcome, like a young and inexperienced army or a mild fear of heights.",
resolute,"Use the adjective resolute to describe a purposeful and determined person, someone who wants to do something very much, and won't let anything get in the way.",
compulsory,"When something is compulsory, it is required or must be done. In most states, it's compulsory for kids to attend school (or an equivalent homeschool) from age six to seventeen.",
manifest,Choose the verb manifest when someone shows something for everyone to notice. You might manifest your dislike of school food by stirring it around into a big pile of slop on your tray.,
prolific,Someone or something that is prolific is fruitful or highly productive. A prolific songwriter can churn out five hit tunes before breakfast.,
commensurate,"The word commensurate has to do with things that are similar in size and therefore appropriate. Many people think the death penalty is a commensurate punishment for murder. In other words, the penalty fits the crime.",
precluded,To preclude something is to prevent it from happening. A muzzle precludes a dog from biting.,
providence,Providence is the guardianship and care provided by a deity or god. Religious people thank their god for his providence.,
blunder,A blunder is an embarrassing mistake. Accidentally called your new boyfriend by your old boyfriend's name? Ouch. That's a blunder you don't want to repeat.,
omission,"If you make an omission, you leave something out. If you are a restaurant reviewer and you give a glowing review to a new restaurant but fail to mention that you own half of it, that's a significant omission.",
repulsion,"Repulsion is getting grossed out. If the thought of great green globs of greasy grimy gopher guts makes you recoil in horror, then you've experienced repulsion, or an intense aversion to something.",
estrus,applies to nonhuman mammals: a state or period of heightened sexual arousal and activity,
hospitable,"When someone makes you feel comfortable and at home, that person is being hospitable, providing a warm, friendly environment. Anything hospitable is welcoming and open.",
hostile,"If something is hostile, it's unfriendly. If you are zealous about the political causes you believe in, you will be hostile to any suggestion that the other side of the argument is reasonable.",
remiss,"If it's your turn to bring in the coffee and donuts for your early morning meeting, and you forget, then your co-workers can say that you were remiss in fulfilling your responsibility to keep them awake with sugar and caffeine. Don't expect to get much done at your meeting.",
gallant,"If you volunteered to deal with removing a huge, hairy spider from your bathroom ceiling, your whole family would be grateful for your gallant actions. The adjective gallant means ""heroic or brave.""",
indomitable,Something indomitable can't be beat. People described as having indomitable spirits don't need pep talks or protein shakes, their strength comes from within.
aristocratic,The word aristocratic describes a person of the highest level of society — such as a prince or a duke — or those people or things that are so distinguished that they seem to belong to that group.,
platonic,"Platonic describes a relationship that is purely spiritual and not physical. If a guy and a girl hang out all the time but aren't boyfriend and girlfriend, they'd describe their friendship as platonic.",
analytic,"If you have an analytic mind, you are good at using logic to figure things out. You don't let emotion sway you. Doctors are trained to think in this way, as are scientists and engineers.",
nomadic,"A nomad is someone who lives by traveling from place to place. Nomadic thus means anything that involves moving around a lot. Nomadic hunter-gatherer tribes follow the animals they hunt, carrying tents with them.",
ballistic7,[],
knack,"If you have a knack for doing something, you do it well. You may have a knack for baking cakes or a knack for cracking jokes. These things come easy to you.",
reception,"Reception is the act of receiving, or getting something, or the way it is received. If your book receives a positive reception, it means people receive it well. In other words, they like it.",
rendition,"A rendition is an interpretation, performance, or translation. Whitney Houston's rendition of the Star Spangled Banner is still used at games today; Roseanne Barr's is not.",
impropriety,"When the boss' wife shows up at a formal dinner party and proceeds to stuff her purse full of hors d'oeuvres, no one dares to mention her impropriety above a whisper, especially to the boss.",
concourse,"The wide, open area that's either inside or in front of a building is called a concourse. A concourse is often located where many paths or hallways meet.",
barren,"Drive through a forest that's just been destroyed by a fire, and you'll get an idea of what barren means — stripped of vegetation and devoid of life.",
boisterous,"Boisterous is a word used to describe someone spirited, loud, and slightly out of control — like someone with a spring in their step and a song in their heart singing to strangers on the  street.",
obsolete,"Use the adjective obsolete for something that is out of date. As the Rolling Stones song ""Out of Time"" goes, ""You're obsolete, my baby, my poor old-fashioned baby.""",
dignified,"Dignified means self-respecting and worthy. If you want to have a dignified memorial service, skip the karaoke machine and instead softly play the favorite music of the person you're remembering.",
relevant,Something is relevant if it's appropriate or connected to the matter at hand. Relevant things are helpful and on point.,
obstinate,"When someone is beyond stubborn, use the word obstinate instead: ""You obstinate old mule! Get out of my way!""",
staid,"Something that is staid is dignified, respectable — possibly even boring, like a staid dinner party that is heavy on the important guests but light on the laughs.",
bland,"When you have a nasty cold and you’re very congested, food can taste unappealingly bland. That means dull, flavorless, or just plain “blah.”",
supple,"Something or someone that is supple bends and moves easily, like a contortionist at a circus sideshow. If you can wrap your legs around your neck, you most likely have a supple body.",
suave,"To be suave is to be smooth, polite, a little bit cool with a splash of lime. Men can be suave and debonair, especially the ones riding horses on the covers of Romance novels.",
prelude,"The prefix ""pre-"" means “before,” so it makes sense that a prelude is an introductory action, event or performance that comes before a bigger or more momentous one.",
armistice,"When two sides of a war need a break from killing each other, they agree to an armistice, a temporary battle timeout.  An armistice isn’t permanent, but it’s usually a sign that both sides want to give peace a chance.",
hirsute,"What do Santa Claus, Bigfoot, and unicorns have in common?  Aside from the fact that they’re completely real, they’re also hirsute: very, very hairy creatures.",
presage,"A presage is a sign that something bad is about to happen, like when you get that queasy feeling in your stomach because your mom found out you skipped band practice to go to the movies.",
visage,Visage is a literary term for referring to someone's face or facial features. You may notice that some face creams use the word visage to try to sound fancier than they are.,
stagnant,"There is a tone to the word stagnant that sounds like what it is: lacking movement, stale, and inactive, especially with exaggerated pronunciation, ""staaaagnant.""",
erroneous,The adjective erroneous describes something or someone as mistaken and incorrect. Early explorers had the erroneous notion that the oceans were full of dragons.,
resilient,"When something is strong and able to recover from damage quickly, call it resilient. If you're rough on your toys, the ones that don't break are resilient.",
habitable,"Something habitable is appropriate to live in. If you're having the wood floors of your house refinished, it might not be habitable until they've completely dried.",
ineffective,"Use the adjective ineffective to describe something that doesn't work quite the way it's supposed to. You might complain about your ineffective guard dog, who wags his tail and licks everyone who comes to your house.",
veneer,You know how some furniture looks like solid oak or maple until it gets chipped and reveals itself to be nothing more than some cheap particle-board covered with a thin layer of fancy wood?  That thin layer is called a veneer.,
lexicon,"A lexicon is the vocabulary of a language or subject. ""No-hitter,"" ""go-ahead run,"" and ""Baltimore chop"" are part of the baseball lexicon.",
hiatus,"A temporary gap, pause, break, or absence can be called a hiatus. When your favorite TV show is on hiatus, that means there are no new episodes — not forever, just for a little while.",
tirade,"A tirade is a speech, usually consisting of a long string of violent, emotionally charged words. Borrow and lose your roommate’s clothes one too many times, and you can bet you’ll be treated to a heated tirade.",
confluence,"Confluence means a flowing together. In a literal sense, it's about rivers. But it's more often used to talk about the coming together of factors or ideas, or of cultures in a diverse city.",
elevated,"Something that's elevated is raised up higher than it usually is, or is higher than things around it. An elevated train line has tracks up high above the ground.",
incriminated,"Is your homework in shreds and the dog chewing something? Then you can incriminate poor Fido for eating your homework. To incriminate someone (or some dog) of a crime, is more than just accusing them; it's offering some evidence they're guilty.",
complied,"Comply is to act according to someone's wishes or rules. Although you might like to stay out with your friends, you'll have to comply with your parents' rules and be home by midnight.",
rescinded,"If get a call saying a company has decided to rescind your job offer, it's back to the classifieds for you. Rescind is an official reversal.",
fortified,"Fortified means strengthened or protected. When you've taken lots of vitamins, you should be fortified against getting sick!",
perfunctory,"Perfunctory means done as part of a routine or duty. If you give someone a gift and they look at it like it's roadkill and say nothing about it but a perfunctory ""thank you,"" you might not be giving them another one anytime soon.",
elusive,"Things that are elusive are hard to find, pin down, or remember. They slip right out of your grasp.",
noxious,"Something noxious is harmful and could be even fatal — whether it is colorless, odorless, and invisible like carbon monoxide, or dark, strong-smelling, and obvious, like black smoke from a fire. People are called noxious too when they hurt others with cruelty or mental anguish.",
empirical,"If knowledge is empirical, it's based on observation rather than theory. To do an empirical study of donut shops, you'll need to visit every one you can find.",
lamentable,"Something that's lamentable is unfortunate. If your basketball team gets killed in the final game, you could call it a lamentable way for the season to end.",
fraudulent,Something fraudulent is intentionally false and meant to harm or deceive. That email message from the Sultan of Brunei offering you millions of dollars just might be fraudulent.,
senile,"The word senile describes a person who is experiencing dementia brought about by old age — in other words, someone showing signs of senility.",
proportional,"The adjective proportional describes something that has a relative size or amount to something else. When you're a mom, you know it's best to make sure chores are given out proportional amounts according to age and size of your kids.",
lascivious,"Use lascivious to describe a person's behavior that is driven by thoughts of sex. If someone gives you a lascivious smile, they've got only one thing in mind.",
laborious,"Laborious describes something that requires a lot of hard work, such as Victor Frankenstein’s laborious undertaking of digging graves to find monster parts.",
slack,"If you slow down at the end of a race, you slack off. When you use slack this way, it means to reduce your speed, to be sluggish, or to be negligent.",
taut,"Taut means ""tight, not slack."" ""The tightrope ought to be taut and not dangling down by the lion cage.""",
trite,"When you want to indicate that something is silly or overused, you would call it trite. A love song with lyrics about holding hands in the sunshine? Totally trite.",
striated,"If a field is plowed into furrows, it's striated––or, technically, it's marked with striae, which are stripes or grooves.",
curt,"I’m sorry to be curt, but let's get right to the point. You should use the adjective curt to describe a way of speaking that’s brief and blunt.",
vendetta,"A vendetta is blood feud, a quest for revenge. A vendetta might separate families for generations, with members of one family murdering those of the other, all to satisfy an ancient grudge.",
preening,"When a bird or a cat preens, it smooths its feathers or cleans its fur. When you preen, you primp and pay careful attention to how you're dressed and groomed, as if you're inviting the whole world to watch you.",
vigilance,Vigilance is devoted attentiveness or watchfulness. Security guards and test proctors alike need to practice vigilance.,
sepulcher,"A sepulcher is a burial vault or tomb, like the one that is featured prominently in the final scenes of Romeo and Juliet. (Of course, for those who haven’t read the play yet, we’re not suggesting that anyone dies, necessarily.)",
rendezvous,"Rendezvous is a very French way to say ""meeting"" or ""date."" So go ahead and call your next dentist appointment or lunch date with friends a rendezvous.",
invade,"Invade is the aggressive act of taking over a place. If a country's leader wants to gain more land, the military might invade a neighboring country.",
provoke,"Anything that brings about a strong reaction can be said to provoke. You can provoke that lion if you want. But if he responds by attacking, don't come running to me.",
sustain,"Sustain means to support something or keep it going. If you get hungry in the mid-afternoon, you might try snacking to sustain your energy through dinner.",
obtrude,"If you want to be rude, you'll obtrude, or thrust yourself to the front of a line without waiting.",
elevate,"Elevate means to raise, either literally or figuratively. Think: elevator. At the end of the track meet, the team elevated their trophy for everyone to see. Their mood could only be described as elevated.",
tariffs,"A tariff is a kind of tax on goods a country imports or exports. If you want to buy a European-made car in the U.S., the price will include tariffs the government adds to the price of imported vehicles.",
accouterment,"clothing that is worn or carried, but not part of your main clothing",
retrospection,reference to things past,
appraisement,"Appraisement definition, the act of estimating or judging the nature or value of something or someone. See more.",
homage,"Homage means great respect and honor, or something done to honor a person or thing. We pay homage to our ancestors and say prayers in homage to their memory.",
dross,"Things that are a total loss — really worthless or damaging — are dross. That gunk between your teeth that comes out when you floss? You could call that dross. No one wants it, and it's harmful if it stays.",
enigma,Use the noun enigma to refer to something that is a puzzle or a mystery. Why do you have to learn difficult words like this? That is an enigma.,
fervor,"Use fervor to describe an intensity of emotion or expression. Fans of the Los Angeles Dodgers show so much fervor that they ""bleed Dodger blue.""",
imprecation,"If you really don't like someone you can shout out an imprecation at them. More than simply the use of bad language (although that can be involved, too), an imprecation is a damning curse wishing them nothing but ill.",
recourse,"Recourse is a source of help.   If you're failing trigonometry in spite of studying until your brain hurts, you may have no recourse but to hire a tutor.",
appropriate,"Something appropriate is correct and fits the situation. A sweater-vest with reindeer on it is appropriate holiday apparel, even if it's totally embarrassing.",
truncate,"The verb truncate means to cut off or shorten. You can truncate a board that is too long using a power saw, a chain saw, or perhaps even a karate kick.",
elucidate,"If you elucidate something, you explain it very clearly. If you don't understand fractions, a visit to the pie shop may elucidate the subject for you.",
exonerate,To exonerate someone is to declare him not guilty of criminal charges. This word is pretty much only used in reference to proceedings in a court of law. A word with a similar meaning that might be familiar is “acquit.”,
protract,"To protract something is to stretch it out. If you have a disagreement with a friend that you continue for weeks and weeks, you are protracting the argument.",
fastidious,"If you want to describe a person who insists on perfection or pays much attention to food, clothing and cleanliness, the right word is fastidious.",
lateral,"When something is extending to the side or moving to the side, it’s lateral. ""All of the lateral movement in tennis hurt her knees and she had to quit playing.""",
nebulous,"Something that's nebulous is clouded or hazy. When you walk through the woods on a foggy morning, the trees may all have a mysterious, nebulous look to them.",
abject,"If it reeks of humiliation or looks like the lowest of lows, then you can safely describe it as abject.",
recessive,"A recessive gene is a gene that gets trumped by a dominant gene. For example, your mom's recessive gene for blue eyes was trumped by your dad's dominant gene for brown eyes. That's how you got stuck with brown eyes.",
restorative,tending to impart new life and vigor to,
tempting,highly attractive and able to arouse hope or desire,
temporal,"Our time on earth is limited, or temporal.",
understated,exhibiting restrained good taste,
indecisive,"If you’re indecisive, you have a hard time making decisions. When you finally do make a decision, you may not be confident about it, or you might change your mind.",
paradoxical,"“You have to spend money to make money.”  That’s a paradoxical statement used by people in business, and it seems to say two opposite things that contradict each other, but if you think about it, it’s actually kind of true.",
monochromatic,"If everything in your room is pink, your room is monochromatic — all of one color.",
benign,"Someone or something that is benign is gentle, kind, mild, or unharmful: a benign soul wouldn't hurt a fly.",
virulent,"A virulent disease is one that's infectious, spreading, and making lots of people sick, while a virulent rant is just a verbal attack, causing sickness of the emotional kind. Either way, something virulent puts a strain on the people who get it.",
portentous,"The black crows slowly circling the front entrance to your office building at 6:00 am may have a portentous quality, meaning it seems like they’re an omen indicating something bad will happen.",
otiose,"Otiose is a colorful, although somewhat old-fashioned, word for ""lazy."" It also means serving no useful purpose: that steak knife next to your plate is otiose if you're having oatmeal for dinner.",
obtuse,"The adjective obtuse is good for describing someone slow on the uptake: ""Don't be so obtuse: get with the program!""",
jovial,"Use jovial to describe people who show good humor and are full of joy. Santa Claus, with his constant ""ho-ho-hoing"" is a jovial figure.",
decorative,"Things that are decorative have no purpose except to look pretty. Blueberry bushes produce fruit that humans and birds can eat, while boxwood shrubs are purely decorative.",
buoyant,"Something that is buoyant floats in water. Since floating is happier than sinking, buoyant also refers to things are fun and upbeat.",
aesthetic,The adjective aesthetic comes in handy when the subject at hand is beauty or the arts. A velvet painting of dogs playing poker might have minimal aesthetic appeal.,
dialectical,"Dialectical describes how someone goes about finding the truth. If you're an investigative journalist, you probably use dialectical reasoning.",
reclusive,The adjective reclusive describes a desire for seclusion or privacy. A reclusive movie star is the one tabloid photographers dream of capturing on film.,
synthetic,"Something made of artificial material, not natural items, can be described as synthetic. Some football stadiums have synthetic grass, and a leisure suit from the 1970s might be made of synthetic fabric.",
mercurial,"Mercurial describes someone whose mood or behavior is changeable and unpredictable, or someone who is clever, lively, and quick. With a mercurial teacher, you never know where you stand.",
limitation,"A limitation is something that holds you back, like a broken leg that keeps you off the dance floor during prom season.",
gradation,"Anything with a bunch of levels or stages can be considered a gradation. In high school, the process of moving from freshman to senior year could be called a gradation, or your position in the series of steps that lead toward graduation.",
moratorium,"A moratorium is the suspension of a particular activity––you could have a moratorium on fishing, baking, the use of candles, the wearing of matching socks.",
juncture,"A juncture is a crucial point in time when a decision must be made. At this juncture, a president might say, the government must decide whether to go ahead with war or to try to solve things diplomatically.",
tincture,"A tincture is a trace or indication that reveals the presence of something. In pharmacology, a tincture is type of medicine extracted from a plant in an alcohol solution.",
terminals,"Terminal is a word with many meanings. Depending on how it's used, it can describe a place where passengers end their journey, a computer screen and keyboard, or a life-ending disease.",
temperament,"While a mood can change, your temperament is your overall tone most of the time. Just like dogs, people have temperaments: some are aggressive; some are playful; and some are just happy to carry your slippers.",
labyrinth,"A labyrinth is a structure with many connected paths or passages in which it is hard to find your way. In figurative use, a labyrinth is a complicated situation: our tax code is a labyrinth of rules and regulations.",
basin,"A basin is a container that holds water and is used for washing, but you probably just call it your bathroom sink.",
deference,"Sure you wear ripped jeans to school every day, but you don't wear them to your grandmother's house out of deference to her. When you show deference to someone, you make a gesture of respect.",
omniscience,Many people believe in the omniscience or all-knowing power of God.,
obstinacy,"Obstinacy is the quality of firmly sticking to your own viewpoint or desires. If you’ve ever watched a persistent two-year-old who wants something she’s been denied, you’ve witnessed obstinacy at its purest.",
nescience,ignorance (especially of orthodox beliefs),
obstetrics,the branch of medicine dealing with childbirth and care of the mother,
platitude,"If an executive gives a speech that begins, ""This business is all about survival of the fittest. You need to burn the midnight oil and take one for the team,"" his employees might get sick of listening to these meaningless clichés and tell him to cut the platitudes.",
cognizant,"If you are cognizant of what's going on at the table behind you in the lunchroom, that means you know they're plotting to throw peas at your head. If you are cognizant of something, you are aware of or informed about it.",
assiduous,"If you call someone assiduous, it's a compliment. It means they're careful, methodical and very persistent. Good detectives are classically assiduous types.",
vociferous,"Vociferous describes loudmouths, such as the vociferous mob at the soccer game.",
aloof,"Someone who's aloof isn't warm and friendly, instead being distant and reserved. That emotionally cold and detached fellow who keeps to himself, drinking espresso and reading French philosophy, would best be described as aloof.",
accommodating,"If you are part of a group that has accommodating members, you’re very fortunate. Accommodating describes those who are easy to get along with and willing to help you.",
granger,"A granger is a farmer. If you want to be a granger one day, you might get a job on a dairy farm or go to agricultural school.",
miser,A miser is someone who hoards his or her own wealth and doesn’t share or spend any of it. If you remember the old saying “You can’t take it with you!” — then you won't end up acting stingy like a miser.,
strategist,"That guy who's really good at making a detailed plan for winning at Monopoly? He's a strategist, or an expert at strategy, or planning.",
vagabond,"A vagabond is someone who moves around a lot. Picture Boxcar Willie, bandana on a stick thrown over his shoulder, going wherever the breeze takes him.",
speculator8,[],
Omnipotent,"If you want to describe someone who can do absolutely anything, reach for the adjective omnipotent.",
Omnivorous,An omnivorous animal eats meat and plants — everything on the menu.,
Luminous,"Luminous means full of or giving off light. During the winter holidays, with all their emphasis on light, you can see luminous displays of candles everywhere.",
Lavish,"Lavish means generous and extravagant as an adjective and to give generously as a verb. If you don't like it when people lavish you with attention, you might appreciate a lavish spread of excellent food instead.",
Precarious,"Grab for the adjective precarious when something is unstable, dangerous or difficult and likely to get worse. Are you totally broke and the people you owe money to keep calling? You're in a precarious financial situation!",
germinate,"To germinate is to grow or to develop. When a tiny seedling cracks through a seed casing and sprouts, it has germinated. The term is used for other things too, like when an idea germinates into a film or book.",
revolve,"When something revolves, it turns on an axis or in an orbit around something else. People who love you probably think the world revolves around you (but really, the earth revolves around the sun).",
tint,a quality of a given color that differs slightly from another color,
ratify,"To ratify a treaty or contract is to officially approve it by signing or voting for it. You and your brothers and sisters might devise a plan for a family vacation to Disney World, but it would need to be ratified by your parents.",
modulate,"Is your friend's voice so high-pitched that people are starting to stare? Sweetly ask, ""Can you modulate your voice, please? To modulate is to change the pitch of something.",
procession,A procession of mimes walking through the streets of your town would be surprising and somewhat terrifying. A line or group of people moving together in a deliberate way is a procession.,
consensus,"When there's a consensus, everyone agrees on something. If you're going to a movie with friends, you need to reach a consensus about which movie everyone wants to see.",
manifestation,"A manifestation is the public display of emotion or feeling, or something theoretical made real.",
provision,"A provision is a store or supply of something, like food or clothing. This noun can also describe the planning you do for ""when something happens.""",
reprieve,"A reprieve is a break in or cancellation of a painful or otherwise lousy situation. If you're being tortured, a reprieve is a break from whatever's tormenting you.",
infallible,"""Fallible"" means capable of making mistakes — or, easier to remember — capable of failing. Infallible means exactly the opposite — incapable of failing.",
vigorous,"Anything vigorous is done with force and energy. Vigorous exercise makes you sweat, and a vigorous denial makes someone else sweat.",
